domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.zeit.de,0.0029264013580441364,0.12648749076397942,0.033672494356066535,0.092398208239555,907.0
www.stern.de,0.02092344392412512,0.26735244823109744,0.08036695946096495,0.15081818917382195,734.0
www.morgenpost.de,0.018644439624702774,0.16992650167942022,0.08092073131546818,0.12148822212832473,494.0
www.focus.de,0.035072084008812364,0.26284147951603337,0.09672685853241417,0.14239402509852975,486.0
www.welt.de,0.02071055031629602,0.2154637160957465,0.06964780533240188,0.10785058498627824,409.0
www.faz.net,0.04837575259989058,0.20584321120614413,0.07075426147470482,0.10914130262499158,406.0
www.sueddeutsche.de,0.04550694820226072,0.2545128716769045,0.07493313905423277,0.1481791438830303,384.0
www.n-tv.de,0.027070416142996767,0.2468680998028635,0.06427116790020011,0.1347721912143582,341.0
www.tagesschau.de,0.01904075091575092,0.22920569819610834,0.08576897639397632,0.15485143379865604,312.0
www.handelsblatt.com,0.048351660610696734,0.2034248204876956,0.06635143749601578,0.11808421115465137,249.0
www.tagesspiegel.de,0.03823877185282713,0.21860292213345164,0.06230341599005192,0.11672030985749056,217.0
www.wiwo.de,0.029594971001220997,0.2121987466529811,0.07336500305250299,0.11020549853058549,208.0
www.spiegel.de,0.04681396121667056,0.19124761908520987,0.09225232621784343,0.126753416088639,203.0
www.bild.de,-0.015024151899151898,0.20807736279204272,0.06542256542256542,0.14231392568051762,148.0
taz.de,-0.01171611952861953,0.22727118931679124,0.07967622655122655,0.13535007625243622,132.0
orf.at,-0.0027314814814814793,0.2103475586467289,0.0675682261208577,0.13591732417936037,114.0
www.diepresse.com,-0.04458035714285713,0.2354799240023278,0.053484126984126995,0.12666343810568834,100.0
www.nzz.ch,0.013240581373111491,0.16485903873168972,0.07629087779690191,0.10910295803111489,83.0
www.dw.com,-0.00811507936507938,0.1892622038472458,0.07399581128747795,0.12336370932544961,72.0
www.heise.de,0.04918964076858813,0.21059298778061683,0.06086048454469508,0.1256395749384203,57.0
consent.google.com,-0.00951666666666667,0.4142976903715075,0.055,0.18199885375034622,50.0
www.telepolis.de,0.00946509556203433,0.2013992164269139,0.04579689018464528,0.11110803798563797,49.0
www.basicthinking.de,0.1138673469387755,0.24705848592531865,0.09802721088435375,0.16886158315358363,35.0
www.golem.de,0.0985763888888889,0.11139089397023863,0.01984126984126984,0.051592564255164015,30.0
stadt-bremerhaven.de,0.09228395061728395,0.21347208435972687,0.023809523809523808,0.09905360646879091,27.0
www.jungewelt.de,-0.007332112332112329,0.2531926719699664,0.033867521367521365,0.07231626027716612,26.0
www.freitag.de,0.021884920634920636,0.18051412520747953,0.052182539682539685,0.09879918169495112,24.0
wien.orf.at,0.08523809523809524,0.1667313366597252,0.09153439153439154,0.13802642267641696,21.0
www.manager-magazin.de,0.037982456140350875,0.1200123179729363,0.11929824561403508,0.19628204369163135,19.0
noe.orf.at,0.1473809523809524,0.16608022074454168,0.028042328042328042,0.057651538143491846,18.0
vorarlberg.orf.at,0.06268518518518519,0.14572574618420756,0.1222883597883598,0.13189614435766434,18.0
de.rt.com,0.005690943043884222,0.18252386440414692,0.020588235294117647,0.06388178420286317,17.0
www.ndr.de,0.1046875,0.21285033757009572,0.0,0.0,16.0
www.kicker.de,-0.003756313131313138,0.2144867560921294,0.037673611111111116,0.0697804371839289,16.0
burgenland.orf.at,-0.013000000000000001,0.13948914732774811,0.05777777777777778,0.1057600358603626,15.0
www.wissenschaft.de,0.10137037037037037,0.2770547627523952,0.01851851851851852,0.049985300602357625,15.0
steiermark.orf.at,0.049506802721088435,0.18035452770225827,0.08962585034013605,0.11192466171304195,14.0
